"","HHID","hhsize","hhsize_ae","dep_ratio","hh_head_age","hh_head_sex","hh_head_sch","hh_head_read","comm","stratum","urban","int_month","int_year","sh_tof_w_b","sh_tof_wo_b","sh_fruit_w_b","sh_fruit_wo_b","sh_cash","land_size","exp_food","exp_food_pur","exp_food_away","exp_food_own","exp_food_free","exp_nodurable","exp_durable","tot_exp","self_con_fruit","self_con_cash","self_con_other","harv_q_fruit","harv_q_cash","harv_q_other","inc_fruit","inc_cash","inc_other","inc_ag_total","share_fruit","share_treesonfarm","lvst_large","lvst_small","lvst_poul","wave"
"2380","3203003008",5,4.58,0.25,62,0,"completed p.5",1,"30330030","North rural",0,8,2005,0,0,0,0,0,5.09999990463257,20220.1088754,5169.0503892,0,10946.2243536,4104.8341326,492580.095912,143745.2100879,1687770.9675207,0,0,0.666666666666667,0,0,25,0,0,6081.235752,6081.235752,0,0,7,13,17,"06"
"2381","3203003009",2,2,1,69,0,NA,0,"30330030","North rural",0,8,2005,0,0,0,0,0,1.03999996185303,6917.4056679,1444.2934911,0,912.1853628,4560.926814,174227.4042948,9882.008097,543814.5071226,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,"06"
"2382","3203003010",5,4.12,1.5,35,0,"completed p.6",1,"30330030","North rural",0,8,2005,0,0,0,0,0,1.10000002384186,17863.6300215,3876.7877919,760.154469,13074.6568668,152.0308938,450619.5692232,179244.4237902,1558772.7541314,0,0,0.271062271062271,0,0,487,0,0,1038523.0355478,1038523.0355478,0,0,1,1,4,"06"
"2383","3213002101",5,3.95,1.5,33,0,"completed p.5",1,"30230021","North rural",0,7,2006,0,0,0,0,0,1.5,13530.7495482,1216.2471504,0,12314.5023978,0,355752.291492,121624.71504,1180975.9830384,0,0,0.657142857142857,0,0,80,0,0,38007.72345,38007.72345,0,0,0,1,15,"06"
"2384","3213002102",6,5.23,1,54,0,"completed post primary specialized training or certificate",NA,"30230021","North rural",0,7,2005,0,0,0,0,0,4,21360.3405789,17255.5064463,0,3040.617876,1064.2162566,487398.883051296,590792.0533068,2188928.6464609,0,0,0.434709633953079,0,0,252,0,0,143669.194641,143669.194641,0,0,0,2,12,"06"
"2385","3213002103",6,0.37,1,NA,1,NA,0,"30230021","North rural",0,7,2006,0,0,0,0,0,2,15735.1975083,4636.9422609,0,11098.2552474,0,200680.779816,91294.5517269,1110205.6019745,0,0,0.686342592592593,0,0,518,0,0,6081.235752,6081.235752,0,0,0,0,0,"06"
"2386","3213002104",5,3.5,4,31,1,NA,0,"30230021","North rural",0,7,2005,0,0,0,0,0,4.40000009536743,11478.3324819,10262.0853315,0,1216.2471504,0,434200.2326928,61572.511989,1092646.0337406,0,0,1,0,0,109,0,0,0,0,0,0,0,3,18,"06"
"2387","3213002105",11,8.55,1.2,36,1,"completed p.3",1,"30230021","North rural",0,7,2006,0,0,0,0,0,3,12922.625973,3344.6796636,0,9577.9463094,0,785391.5973708,552936.3607506,2010304.5087174,0,0,0.662857142857143,0,0,300,0,0,124665.332916,124665.332916,0,0,0,1,5,"06"
"2388","3213002106",3,2.37,0.5,25,0,"completed s.3",NA,"30230021","North rural",0,7,2005,0,0,0,0,0,0,13378.7186544,4104.8341326,0,0,9273.8845218,657685.6465788,173315.218932,1526694.2355396,0,0,0.340000000596046,0,0,12,0,0,153551.202738,153551.202738,0,0,0,0,0,"06"
"2389","3213002107",8,6.67,0.6,42,1,NA,0,"30230021","North rural",0,7,2005,0,0,0,0,0,3.5,22842.64179345,16761.40604145,0,6081.235752,0,186997.999374,47281.6079718,1422096.9806052,0,0,0.87166928911956,0,0,323,0,0,59292.048582,59292.048582,0,0,0,1,2,"06"
"2390","3213002108",6,5.12,0.5,51,0,"completed p.2",1,"30230021","North rural",0,7,2006,0,0,0,0,0,6.62999999523163,32914.6885077,17407.5373401,0,13226.6877606,2280.463407,1154826.6693048,134699.3719068,3001089.843612,0,0,0.49963133640553,0,0,336.5,0,0,195207.6676392,195207.6676392,0,0,0,1,0,"06"
"2391","3213002109",9,3.69,1.5,43,0,"completed p.6",1,"30230021","North rural",0,7,2006,0,0,0,0,0,7.5,32230.5494856,26149.3137336,3800.772345,2280.463407,0,1607270.6092536,637313.5068096,3920572.6893144,0,0,0.596190476190476,0,0,638,0,0,668175.778251,668175.778251,0,0,2,15,23,"06"
"2392","3213002110",3,3,0,53,0,"completed p.3",1,"30230021","North rural",0,7,2005,0,0,0,0,0,6.67000007629395,33294.7657422,10186.0698846,0,21892.4487072,1216.2471504,1267937.654292,362441.6508192,3361707.1237056,0,0,0.891666666666667,0,0,76,0,0,145949.658048,145949.658048,0,0,0,10,8,"06"
"2393","3213002301",1,1,1,NA,1,NA,1,"30230023","North rural",0,8,2006,0,0,0,0,0,1.5,7373.4983493,2204.4479601,0,2128.4325132,3040.617876,594744.8565456,48649.886016,1026816.6567252,0,0,0.208333333333333,0,0,7,0,0,5473.1121768,5473.1121768,0,0,0,1,10,"06"
"2394","3213002302",3,3,1,NA,0,NA,0,"30230023","North rural",0,8,2005,0,0,0,0,0,1.75,18547.7690436,8361.699159,0,10186.0698846,0,477072.9447444,172859.1262506,1614416.0612622,0,0,0.733333333333333,0,0,14,0,0,38007.72345,38007.72345,0,0,3,9,5,"06"
"2395","3213002304",6,4.42,2,29,0,"completed p.6",1,"30230023","North rural",0,8,2005,0,0,0,0,0,3.5900000333786,18433.74587325,3952.8032388,0,10186.0698846,4294.87274985,707855.8415328,127477.9044513,1793888.5313931,0,0,0.431366196412948,0,0,578,0,0,176659.8985956,176659.8985956,0,0,0,2,12,"06"
"2396","3213002305",5,3.99,0.666666666666667,36,0,NA,0,"30230023","North rural",0,8,2005,0,0,0,0,0,4,13492.74182475,5587.13534715,0,7905.6064776,0,396800.632818,228198.3715938,1326621.5792988,0,0,0.494331065759637,0,0,252.5,0,0,154311.357207,154311.357207,0,0,0,5,11,"06"
"2397","3213002306",3,2.52,0.5,23,0,"completed p.6",1,"30230023","North rural",0,8,2006,0,0,0,0,0,0,16267.3056366,12314.5023978,0,3952.8032388,0,1121075.8108812,176811.9294894,2143787.6334738,0,0,0.838888888888889,0,0,314,0,0,21284.325132,21284.325132,0,0,0,0,0,"06"
"2398","3213002307",7,1,1,66,0,"completed p.6",1,"30230023","North rural",0,8,2006,0,0,0,0,0,12.1700000762939,26225.3291805,4484.9113671,0,21740.4178134,0,976950.5235588,222117.1358418,2562784.7767866,0,0,0.71957671957672,0,0,1377.5,0,0,232607.267514,232607.267514,0,0,0,5,21,"06"
"2399","3213002308",6,4.57,2,32,0,"completed p.6",1,"30230023","North rural",0,8,2005,0,0,0,0,0,4.40000009536743,21588.3869196,2888.5869822,0,18699.7999374,0,1143880.4449512,105965.5329786,2372442.097749,0,0,0.589396973742768,0,0,1355,0,0,873949.5930093,873949.5930093,0,0,1,7,20,"06"
"2400","3213002309",5,4.26,1.5,51,0,"completed p.5",1,"30230023","North rural",0,8,2005,0,0,0,0,0,3.81999999284744,25769.2364991,14062.8576765,0,6537.3284334,5169.0503892,741606.6999564,124513.3020222,2206120.2999318,0,0,0.530893783769325,0,0,1499.5,0,0,794817.5127864,794817.5127864,0,0,1,8,10,"06"
"2401","3213002310",6,4.58,2,39,0,"completed p.5",1,"30230023","North rural",0,8,2006,0,0,0,0,0,7.82000017166138,43632.8665206,25085.097477,0,18547.7690436,0,1427570.092782,393607.9840482,4090087.1359014,0,0,0.274450863636206,0,0,702,0,0,758482.1291682,758482.1291682,0,0,6,11,20,"06"
"2402","3213002801",4,2.65,0.5,40,0,"completed p.6",1,"30230028","North rural",0,7,2005,0,0,0,0,0,40,13682.780442,3800.772345,0,9882.008097,0,2445568.9576668,413219.9693484,3570293.5099992,0,0,0.355246719078744,0,0,1473,0,0,990177.2113194,990177.2113194,0,0,24,6,8,"06"
"2403","3213002802",9,6.32,1.66666666666667,45,0,"completed p.7",1,"30230028","North rural",0,7,2005,0,0,0,0,0,14.6100000143051,33294.7657422,5169.0503892,0,28125.715353,0,1005228.2698056,139716.3914022,2876272.4798022,0,0,0.562047620079144,0,0,438.299999952316,0,0,118964.1743985,118964.1743985,0,0,4,20,8,"06"
"2404","3213002804",3,2.73,0.5,36,0,"completed p.5",1,"30230028","North rural",0,7,2006,0,0,0,0,0,3.78000003099442,9159.86135145,228.0463407,0,8931.81501075,0,478897.31547,144885.4417914,1100095.5475368,0,0,0.578921078921079,0,0,366,0,0,103989.1313592,103989.1313592,0,0,1,4,5,"06"
"2405","3213002805",3,0.45,1,NA,0,"completed p.7",1,"30230028","North rural",0,7,2005,0,0,0,0,0,3.13999992609024,10870.2089067,3876.7877919,0,6841.390221,152.0308938,360003.075282648,15963.243849,941217.182280048,0,0,0.489853195164076,0,0,517.5,0,0,129986.414199,129986.414199,0,0,0,3,10,"06"
"2406","3213002806",3,2.8,0.5,21,0,"completed p.7",1,"30230028","North rural",0,7,2005,0,0,0,0,0,0,13910.8267827,3648.7414512,0,10262.0853315,0,234431.6382396,185401.6749891,1143196.3059291,0,0,0.338095238095238,0,0,325,0,0,82400.7444396,82400.7444396,0,0,0,0,11,"06"
"2407","3213002807",1,1,0,24,1,"completed p.1",0,"30230028","North rural",0,7,2006,0,0,0,0,0,1.08999997377396,11858.4097164,3496.7105574,5321.081283,1824.3707256,1216.2471504,297372.4282728,27213.5299902,941223.2635158,0,0,0.5625,0,0,70,0,0,41048.341326,41048.341326,0,0,0,0,6,"06"
"2408","3213002808",7,6.5,0.4,48,0,"completed p.5",1,"30230028","North rural",0,7,2005,0,0,0,0,0,13.1499996185303,23184.7113045,3572.7260043,0,19611.9853002,0,488931.3544608,196651.9611303,1891188.3034251,0,0,0.376874959062029,0,0,924.5,0,0,396800.632818,396800.632818,0,0,1,2,6,"06"
"2409","3213002809",4,2.07,2,24,0,"completed p.6",1,"30230028","North rural",0,7,2006,0,0,0,0,0,17.9300001859665,54313.03681005,35993.31410715,0,17863.6300215,456.0926814,737045.7731424,328386.730608,3889710.417873,0,0,0.202469133484511,0,0,809,0,0,703903.038294,703903.038294,0,0,4,1,8,"06"
"2410","3213002810",10,6.93,2,40,0,"completed p.4",1,"30230028","North rural",0,7,2006,0,0,0,0,0,98.3099975585938,36335.3836182,8209.6682652,0,26757.4373088,1368.2780442,644002.8661368,171794.909994,2705237.7242772,0,0,0.634589006299533,0,0,412,0,0,478897.31547,478897.31547,0,0,5,14,26,"06"
"2411","3213003001",2,1.95,0,56,1,"completed p.2",0,"30230030","North rural",0,8,2005,0.0750750767951273,0,0.0750750767951273,0,0,3.32999992370605,7069.4365617,1368.2780442,0,4484.9113671,1216.2471504,363961.9597572,180156.609153,911729.2701186,0,0,0.586363636415565,0,0,49.5,0,0,0,0,0,0,0,0,12,"06"
"2412","3213003002",8,6.49,1,46,1,"completed p.2",0,"30230030","North rural",0,8,2006,0,0,0,0,0,8.52999973297119,26225.3291805,14518.9503579,0,11706.3788226,0,713328.9537096,327170.4834576,4024865.8824612,0,0,0.820546737213404,0,0,671,0,0,165713.674242,165713.674242,0,0,0,6,11,"06"
"2413","3213003003",4,2.95,3,28,1,NA,0,"30230030","North rural",0,8,2006,0,0,0,0,0,1.05999994277954,9958.0235439,5397.0967299,0,3040.617876,1520.308938,288250.5746448,105813.5020848,911881.3010124,0,0,0.425,0,0,18,0,0,6081.235752,6081.235752,0,0,0,0,4,"06"
"2414","3213003004",3,2.68,0.5,55,0,"completed p.2",0,"30230030","North rural",0,8,2005,0,0,0,0,0,4.17000007629395,9273.8845218,1672.3398318,0,7601.54469,0,613900.7491644,30558.2096538,1126700.9539518,0,0,0.666666666666667,0,0,209,0,0,12466.5332916,12466.5332916,0,0,0,0,1,"06"
"2415","3213003005",7,6.1,1.33333333333333,78,1,NA,NA,"30230030","North rural",0,8,2005,0,0,0,0,0,1.76999998092651,16723.398318,6537.3284334,0,10186.0698846,0,218924.487072,892193.3002653,1980734.4998733,0,0,0.519791666666667,0,0,337,0,0,113263.015881,113263.015881,0,0,0,3,8,"06"
"2416","3213003006",10,8.18,1,64,1,"completed j.1",NA,"30230030","North rural",0,8,2005,0,0,0,0,0,11.789999961853,33902.8893174,13074.6568668,0,20828.2324506,0,1102832.1036252,184565.5050732,3050347.8532032,0,0,0.551020408163265,0,0,854,0,0,118644.90952152,118644.90952152,0,0,5,6,3,"06"
"2417","3213003007",6,4.64,2,34,0,"completed p.5",1,"30230030","North rural",0,8,2006,0,0,0,0,0,6.90000009536743,18775.8153843,2508.5097477,0,16267.3056366,0,618461.6759784,147926.0596674,1742730.1356294,0,0,0.70281339031339,0,0,318,0,0,183653.3197104,183653.3197104,0,0,1,2,1,"06"
"2418","3213003008",3,1,0,37,1,"completed p.4",0,"30230030","North rural",0,8,2006,0,0,0,0,0,7.85999989509583,19269.91578915,14100.86539995,0,5169.0503892,0,390415.3352784,95323.3704126,1487774.3267268,0,0,0.568095238095238,0,0,183.799999237061,0,0,270614.990964,270614.990964,0,0,0,10,17,"06"
"2419","3213003009",6,4.37,5,38,1,"completed p.7",1,"30230030","North rural",0,8,2006,0,0,0,0,0,5.12000000476837,22196.5104948,5929.2048582,0,16267.3056366,0,463390.1643024,52298.6274672,1669907.3374992,0,0,0.513699495694553,0,0,317,0,0,182437.07256,182437.07256,0,0,2,9,35,"06"
"2420","3213003010",3,2.45,0.5,34,0,"completed p.7",1,"30230030","North rural",0,8,2005,0,0,0,0,0,3.63999998569489,12542.5487385,7829.5910307,0,4712.9577078,0,270006.8673888,108854.1199608,1031073.5217516,0,0,0.467464258430645,0,0,961,0,0,310143.023352,310143.023352,0,0,0,0,14,"06"
"2421","4013000301",6,4.79,0.5,28,0,"completed p.5",1,"40130003","West rural",0,7,2006,0.464015154029466,0.464015154029466,0,0,0.464015154029466,5.27999997138977,61078.41158415,21246.31740855,0,39832.0941756,0,1820721.9841488,815037.6216618,5811837.0081864,0.282222222222222,0,0.352525252525253,331.5,21,152,367306.6394208,0,519945.656796,887252.2962168,0.413982179575051,0.413982179575051,0,5,4,"06"
"2422","4013000302",6,4.39,2,30,0,"completed s.6",NA,"40130003","West rural",0,7,2005,0.339673906881609,0.271739125505287,0.0679347813763218,0,0.271739125505287,1.8400000333786,27821.6535654,5701.1585175,0,21208.3096851,912.1853628,458829.2374884,117975.9735888,2023531.196478,1,0,0.595178236397749,168,503,577,0,0,197640.16194,197640.16194,0,0,0,0,0,"06"
"2423","4013000303",5,3.69,1.5,26,0,"completed p.5",0,"40130003","West rural",0,7,2005,0.224489794894339,0.136054421148084,0.0884353737462548,0,0.136054421148084,1.47000002861023,13226.6877606,12542.5487385,0,0,684.1390221,526330.9543356,410027.3205786,1624146.0384654,0.777777777777778,0,0.75,71,101,8.60000002384186,9121.853628,212843.25132,7601.54469,229566.649638,0.0397350993377483,0.966887417218543,0,2,6,"06"
"2424","4013000304",6,5.07,1,46,1,NA,0,"40130003","West rural",0,7,2006,0.571428571428571,0.457142857142857,0.114285714285714,0,0.457142857142857,3.5,54199.0136397,11326.3015881,0,42872.7120516,0,1222328.386152,1012069.6600266,3765121.1004039,0.546966966966967,0,0.596666666666667,89,1070,87,63852.975396,0,75559.3542186,139412.3296146,0.458015267175573,0.458015267175573,0,0,0,"06"
"2425","4013000305",8,6.53,1.66666666666667,37,0,"completed p.4",1,"40130003","West rural",0,7,2006,0.578571428571429,0.535714285714286,0.0428571428571429,0,0.535714285714286,7,31774.4568042,16951.4446587,0,14823.0121455,0,716977.6951608,650692.225464,3019941.6744432,1,0,0.536875,366,23,230,0,0,314703.950166,314703.950166,0,0,0,5,0,"06"
"2426","4013000306",6,4.21,2,31,0,"completed p.3",0,"40130003","West rural",0,7,2005,0.699999988079071,0.699999988079071,0,0,0.699999988079071,1,21968.4641541,14823.0121455,0,7145.4520086,0,828264.3094224,1520.308938,1972144.7543736,0,0,1,0,105,5.5,0,159632.43849,0,159632.43849,0,1,0,0,0,"06"
"2427","4013000307",1,1,0,37,0,"completed p.3",0,"40130003","West rural",0,7,2005,0.277777776960156,0.246913579520138,0.0308641974400173,0,0.246913579520138,1.62000000476837,14062.8576765,9349.8999687,0,4712.9577078,0,341157.3256872,12314.5023978,1084740.427263,0.23346655059618,0,0.75,687,25,28,1826499.1581132,0,0,1826499.1581132,1,1,0,0,0,"06"
"2428","4013000308",5,4.23,1.5,31,0,"completed p.6",1,"40130003","West rural",0,7,2005,0.48,0.28,0.2,0,0.28,1.25,77326.713359025,21683.406228225,0,52906.7510424,2736.5560884,2242151.6217624,460197.5155326,6723338.2319643,1,0,0.5,54,3,32,0,13682.780442,0,13682.780442,0,1,0,6,8,"06"
"2429","4013000309",8,6.71,1,45,0,"completed p.1",0,"40130003","West rural",0,7,2006,0.666666666666667,0.533333333333333,0.133333333333333,0,0.2,1.5,92966.8915587,52146.5965734,0,40820.2949853,0,1421184.7952424,784023.3193266,7039486.4756214,1,0,0.8,106,15,73,0,240208.812204,0,240208.812204,0,1,0,2,3,"06"
"2430","4013000310",13,10.95,0.857142857142857,56,0,"completed s.4",NA,"40130003","West rural",0,7,2006,0.441834449073605,0.274049215248185,0.16778523382542,0,0.274049215248185,8.94000005722046,60736.3420731,34587.0283395,0,26149.3137336,0,1430306.6488704,1864810.9433508,7172817.569484,0.666666666666667,0,0.632352941176471,592,5570,188,100340.389908,77535.755838,395280.32388,573156.469626,0.175066312997347,0.310344827586207,0,2,0,"06"
"2431","4013000501",7,4.95,2.5,39,0,"completed p.5",1,"40130005","West rural",0,7,2006,0,0,0,0,0,0,41428.4185605,17255.5064463,0,15051.0584862,9121.853628,1278883.8786456,95627.4322002,3528789.0759918,0,0,0.666666666666667,0,0,38,0,0,13682.780442,13682.780442,0,0,0,0,4,"06"
"2432","4013000502",1,1,0,51,1,NA,0,"40130005","West rural",0,7,2006,0.0678733019958548,0,0.0678733019958548,0,0,2.21000003814697,9463.92313905,3534.71828085,0,5929.2048582,0,177876.145746,18243.707256,688243.8562326,0.263157894736842,0,0.125,38,0,20,12162.471504,0,118584.097164,130746.568668,0.0930232558139535,0.0930232558139535,0,0,0,"06"
"2433","4013000503",5,4.02,0.666666666666667,37,0,"completed p.3",0,"40130005","West rural",0,7,2005,0,0,0,0,0,5.5,25883.25966945,3534.71828085,0,17787.6145746,4560.926814,216187.9309836,363657.8979696,1925775.3317646,0,0,0.514963947434913,0,0,199,0,0,814885.590768,814885.590768,0,0,0,6,0,"06"
"2434","4013000504",15,12.14,0.875,46,1,NA,0,"40130005","West rural",0,7,2005,0.183486239602362,0,0.183486239602362,0,0,6.53999996185303,26757.4373088,4104.8341326,0,22652.6031762,0,508999.4324424,29646.024291,1930032.196791,0.727272727272727,0,0.594137655062025,110,0,256,0,0,722146.74555,722146.74555,0,0,0,10,10,"06"
"2435","4013000505",9,8.68,0.285714285714286,53,0,"completed j.1",NA,"40130005","West rural",0,7,2006,0.0854214148986308,0.0284738049662103,0.0854214148986308,0.0284738049662103,0,4.3899998664856,54617.09859765,25731.22877565,0,28885.869822,0,4940395.9249248,3890166.5105544,11670651.562557,0.884615384615385,0,0.461432769973649,165,0,1131.30000019073,45609.26814,0,1219287.768276,1264897.036416,0.0360576923076923,0.0360576923076923,0,3,5,"06"
"2436","4013000507",3,2.68,2,20,0,NA,1,"40130005","West rural",0,7,2005,0,0,0,0,0,0,20676.2015568,20220.1088754,0,0,456.0926814,326562.3598824,103685.0695716,1505409.9104076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"06"
"2437","4013000508",7,5.38,2.5,37,0,"completed p.6",1,"40130005","West rural",0,7,2005,0.123674914994928,0.0530035349978264,0.0706713799971019,0,0.0530035349978264,5.65999984741211,17939.6454684,7297.4829024,0,10642.162566,0,1044817.11455112,137587.958889,2115266.63779692,0,0,0.235669192105456,310,0,82,0,0,1258815.800664,1258815.800664,0,0,0,2,2,"06"
"2438","4013000509",5,3.7,1.5,25,0,"completed p.7",1,"40130005","West rural",0,7,2006,0.0991735505924209,0,0.0991735505924209,0,0,6.05000019073486,42416.6193702,24629.0047956,0,14594.9658048,3192.6487698,1490510.8828152,431919.7692858,4128094.8593514,0.263492063492063,0,0.45679012345679,170,0,102.5,100340.389908,0,294939.933972,395280.32388,0.253846153846154,0.253846153846154,0,0,24,"06"
"2439","4013000510",10,8.55,0.666666666666667,47,0,"completed p.6",1,"40130005","West rural",0,7,2006,0.0714285714285714,0.0714285714285714,0,0,0.0714285714285714,7,62864.7745863,24020.8812204,912.1853628,37931.7080031,0,1523349.555876,904127.7254286,5696445.5597922,0,0,0.657765772545647,0,4,270,0,18243.707256,1108305.215802,1126548.923058,0,0.0161943319838057,2,6,12,"06"
"2440","4021000201",5,3.84,1.5,34,0,"completed s.4",NA,"40210002","Other urban",1,8,2005,1,0.285714288755339,0.714285711244661,0,0.285714288755339,0.700000002980232,17331.5218932,14138.8731234,0,3192.6487698,0,3921484.8746772,1455695.808135,6278419.8212586,1,0,0,178,7,0,0,36487.414512,0,36487.414512,0,1,0,0,0,"06"
"2441","4021000202",1,1,0,29,0,"completed s.1",NA,"40210002","Other urban",1,8,2005,0,0,0,0,0,0,13834.8113358,13834.8113358,0,0,0,650388.1636764,45609.26814,1415407.621278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"2442","4021000203",8,6.37,3,36,0,"completed p.7",1,"40210002","Other urban",1,8,2005,0.159362550406295,0,0.159362550406295,0,0,2.50999999046326,19155.8926188,10034.0389908,0,9121.853628,0,4374840.9999888,430855.5530292,5801802.9691956,0.964285714285714,0,1,442,0,184,45609.26814,0,0,45609.26814,1,1,0,2,0,"06"
"2443","4021000204",5,3.51,1.5,24,1,"completed p.7",1,"40210002","Other urban",1,8,2006,0.228571428571429,0.0142857142857143,0.214285714285714,0,0.0142857142857143,1.75,26985.4836495,13302.7032075,0,13682.780442,0,401361.559632,351951.519147,2156558.228553,0.486904761904762,0,0.935515873015873,235,5,162.5,543510.445335,25845.251946,0,569355.697281,0.954606141522029,1,0,0,0,"06"
"2444","4021000205",5,4.09,0.666666666666667,33,1,"completed p.7",1,"40210002","Other urban",1,8,2005,0.5,0,0.5,0,0,1,28619.81575785,22234.51821825,0,6385.2975396,0,2507597.5623372,966992.5000149,4962820.4817603,0.75,0,1,58,0,104,9121.853628,0,0,9121.853628,1,1,0,3,0,"06"
"2445","4021000206",4,2.97,1,27,0,"completed s.2",NA,"40210002","Other urban",1,8,2006,1,0,1,0,0,1,16191.2901897,11630.3633757,0,4560.926814,0,1081851.8402808,162673.056366,2086471.9865112,1,0,0.9375,64,0,26,0,0,19003.861725,19003.861725,0,0,0,0,1,"06"
"2446","4021000207",8,6.82,1,61,1,NA,NA,"40210002","Other urban",1,8,2006,0.162499999068677,0.0375,0.124999999068677,0,0.0375,3.20000004768372,74191.0761744,38159.7543438,0,36031.3218306,0,2015017.4664252,1363717.117386,7236670.54488,0.722361809045226,0,0.841269841269841,223,4,1234,206762.015568,167233.98318,380077.2345,754073.233248,0.274193548387097,0.495967741935484,0,1,0,"06"
"2447","4021000208",8,5.71,3,41,0,"don't know",NA,"40210002","Other urban",1,8,2006,0.0624999994179234,0,0.0624999994179234,0,0,0.80000001937151,34206.951105,24933.0665832,0,9273.8845218,0,712416.7683468,578477.550909,3069655.7767158,0.556818181818182,0,0.972222222222222,150,0,34,142300.9165968,0,7601.54469,149902.4612868,0.949290060851927,0.949290060851927,0,0,10,"06"
"2448","4021000209",3,2.73,0.5,29,1,"completed s.1",NA,"40210002","Other urban",1,8,2006,0,0,0,0,0,3,7145.4520086,1976.4016194,0,5169.0503892,0,891205.0994556,237624.2870094,1500392.8909122,0.862745098039216,0,1,306,0,35,123145.023978,0,0,123145.023978,1,1,0,0,0,"06"
"2449","4021000210",7,5.94,0.75,49,1,NA,0,"40210002","Other urban",1,8,2005,0.35,0.221428571428571,0.128571428571429,0,0.0428571428571429,14,29874.0706317,19992.0625347,0,9882.008097,0,1113778.3279788,88481.9801916,2755711.9810188,0.65952380952381,0,1,591,11,68,82096.682652,47129.577078,0,159632.43849,0.514285714285714,0.80952380952381,0,2,2,"06"
"2450","4023000701",5,4.43,0.666666666666667,40,0,"completed p.2",0,"40230007","West rural",0,9,2006,0.209000003284216,0,0.209000003284216,0,0,5.00000002980232,35043.1210209,7373.4983493,2280.463407,24629.0047956,760.154469,359401.0329432,119648.3134206,2301291.6394506,0.69047619047619,0,0.747944647944648,370,0,261,114023.17035,0,256932.210522,370955.380872,0.307377049180328,0.307377049180328,0,6,4,"06"
"2451","4023000702",6,5.48,0.5,51,0,NA,0,"40230007","West rural",0,9,2005,0.40589080237306,0,0.40589080237306,0,0,13.9200000762939,48573.8705691,1824.3707256,2660.5406415,38919.9088128,5169.0503892,563730.5542104,446666.7659844,3536238.589788,0.666666666666667,0,0.587896825396825,936,0,1001,0,0,395280.32388,395280.32388,0,0,2,8,4,"06"
"2452","4023000703",5,4.15,1.5,30,1,"completed p.2",0,"40230007","West rural",0,9,2005,0.11904762453841,0,0.11904762453841,0,0,1.67999994754791,26605.406415,8969.8227342,0,17635.5836808,0,304669.9111752,205393.7375238,1893544.782279,0.675510204081633,0,0.77032301032301,155,0,401,91218.53628,0,509303.49423,600522.03051,0.151898734177215,0.151898734177215,0,7,3,"06"
"2453","4023000704",3,2.45,0.5,25,0,"completed s.4",NA,"40230007","West rural",0,9,2005,0.28,0,0.28,0,0,2.5,15963.243849,5777.1739644,0,10186.0698846,0,271831.2381144,63852.975396,1165772.8936584,0.571428571428571,0,0.624915824915825,210,0,87,456092.6814,0,80576.373714,536669.055114,0.84985835694051,0.84985835694051,0,0,0,"06"
"2454","4023000705",9,7.25,1.25,44,0,"completed p.5",1,"40230007","West rural",0,9,2005,0.481481487150328,0.0308641978942518,0.450617289256076,0,0.0308641978942518,4.04999995231628,47509.6543125,28201.7307999,0,19307.9235126,0,2482968.5575416,416564.649012,5370035.2308036,0.433333333333333,0,0.712962962962963,418,196,330.5,11402.317035,31014.3023352,85897.454997,128314.0743672,0.0888625592417062,0.330568720379147,0,3,5,"06"
"2455","4023000706",2,2,0,29,0,"completed p.6",1,"40230007","West rural",0,9,2006,0.292682926722895,0,0.292682926722895,0,0,8.20000000298023,18585.77676705,7031.42883825,0,11554.3479288,0,475248.5740188,171338.8173126,1613047.783218,0.34222812525155,0,0.547881795623731,638,0,1129.5,608123.5752,0,690220.257852,1298343.833052,0.468384074941452,0.468384074941452,0,8,0,"06"
"2456","4023000707",10,8.83,0.666666666666667,51,0,"completed p.3",1,"40230007","West rural",0,9,2006,0.120481931863874,0.0240963863727749,0.120481931863874,0.0240963863727749,0,4.14999985694885,48117.7778877,16039.2592959,0,31318.3641228,760.154469,1671123.5846496,3027695.250027,7200943.284837,0.444075043755419,0,0.856671486408328,1181.5,0,120,1596324.3849,0,304061.7876,1900386.1725,0.84,0.84,4,4,4,"06"
"2457","4023000708",5,4.53,0.666666666666667,54,1,NA,0,"40230007","West rural",0,9,2005,0.196825399828906,0.0196825399828906,0.196825399828906,0.0196825399828906,0,6.29999995231628,22956.6649638,3192.6487698,0,18243.707256,1520.308938,436936.7887812,1671883.7391186,3302567.1060174,0.304904817404817,0,0.809440559440559,1250,0,469,1520308.938,0,258452.51946,1778761.45746,0.854700854700855,0.854700854700855,0,8,4,"06"
"2458","4023000709",9,7.88,0.8,60,0,"completed p.4",1,"40230007","West rural",0,9,2006,0.0574712636383575,0,0.0574712636383575,0,0,16.5300002098083,25313.1438177,228.0463407,0,25085.097477,0,615725.11989,4573089.285504,6505097.8839144,0.607142857142857,0,0.665686272522982,758,0,506,0,0,0,0,0,0,13,9,12,"06"
